"統計名：","労働力調査 基本集計　全都道府県 地域別 年次"
"表番号：","3-5"
"表題：","年齢階級別平均週間就業時間及び平均月間就業時間（全産業就業者及び非農林業雇用者）（2000年～）"
"実施年月：","-","-"
"市区町村時点（年月日）：","-"

"*","分母が小さいため比率を計算していない。"
"***","該当数値がないもの又は集計していないもの(2002年２月以降)。なお、2002年１月以前については労働力調査HPに掲載している「統計情報データベース（e-Stat）を見る上での注意」を参照"
"0","数値が表章単位に満たないもの(2002年２月以降)。なお、2002年１月以前については労働力調査HPに掲載している「統計情報データベース（e-Stat）を見る上での注意」を参照"
"…","東日本大震災の影響により、岩手県、宮城県及び福島県において、調査の実施が困難となりました。このため、平成23年3月分から8月分までの期間を含む全国及び東北地域の結果については掲載していません。"

"","","","","","","","","","","","","","","","","","","/年齢階級 コード","00","27","01","06","09","12","15","18"
"","","","","","","","","","","","","","","","","","","/年齢階級 補助コード","-","-","-","-","-","-","-","-"
"表章項目 コード","表章項目 補助コード","表章項目","性別 コード","性別 補助コード","性別","従業上の地位 コード","従業上の地位 補助コード","従業上の地位","産業 コード","産業 補助コード","産業","地域 コード","地域 補助コード","地域","時間軸（年次） コード","時間軸（年次） 補助コード","時間軸（年次）","/年齢階級","15歳以上","15～64歳","15～24歳","25～34歳","35～44歳","45～54歳","55～64歳","65歳以上"
"03","","平均週間就業時間【時間】","0","","総数","00","","総数","000","","全産業","00000","","全国","2024000000","","2024年","","36.3","37.5","29.4","39.6","38.5","38.6","36.7","28.4"
"03","","平均週間就業時間【時間】","0","","総数","00","","総数","000","","全産業","00000","","全国","2025000000","","2025年","","35.9","37.1","29.0","39.2","38.1","38.2","36.5","28.2"
"13","","延週間就業時間【万時間】","0","","総数","00","","総数","000","","全産業","00000","","全国","2000000000","","2000年","","270292","***","26955","63806","54515","66744","42115","16158"
"13","","延週間就業時間【万時間】","0","","総数","00","","総数","000","","全産業","00000","","全国","2001000000","","2001年","","264863","***","25371","64001","53453","65964","40129","15946"
"13","","延週間就業時間【万時間】","0","","総数","00","","総数","000","","全産業","00000","","全国","2002000000","","2002年","","260957","***","23845","63278","53562","63425","40927","15921"
"13","","延週間就業時間【万時間】","0","","総数","00","","総数","000","","全産業","00000","","全国","2003000000","","2003年","","259073","***","22767","62761","54516","60549","42700","15779"
"13","","延週間就業時間【万時間】","0","","総数","00","","総数","000","","全産業","00000","","全国","2004000000","","2004年","","259992","***","22022","62912","55548","58481","45185","15845"
"13","","延週間就業時間【万時間】","0","","総数","00","","総数","000","","全産業","00000","","全国","2005000000","","2005年","","259561","***","21610","61959","56603","56249","46966","16174"
"13","","延週間就業時間【万時間】","0","","総数","00","","総数","000","","全産業","00000","","全国","2006000000","","2006年","","259886","***","21376","61186","58015","54936","47784","16589"
"13","","延週間就業時間【万時間】","0","","総数","00","","総数","000","","全産業","00000","","全国","2007000000","","2007年","","257417","***","20725","58158","59031","53684","48483","17335"
"13","","延週間就業時間【万時間】","0","","総数","00","","総数","000","","全産業","00000","","全国","2008000000","","2008年","","254079","***","20169","55954","59692","52581","48046","17637"
"13","","延週間就業時間【万時間】","0","","総数","00","","総数","000","","全産業","00000","","全国","2009000000","","2009年","","246053","228344","18496","53129","59152","51486","46080","17710"
"13","","延週間就業時間【万時間】","0","","総数","00","","総数","000","","全産業","00000","","全国","2010000000","","2010年","","245724","227817","17753","52086","60209","51990","45779","17907"
"13","","延週間就業時間【万時間】","0","","総数","00","","総数","000","","全産業","00000","","全国","2011000000","","2011年","","…","…","…","…","…","…","…","…"
"13","","延週間就業時間【万時間】","0","","総数","00","","総数","000","","全産業","00000","","全国","2012000000","","2012年","","244790","226264","16764","49575","62321","52525","45077","18526"
"13","","延週間就業時間【万時間】","0","","総数","00","","総数","000","","全産業","00000","","全国","2013000000","","2013年","","242107","222590","16566","47897","61487","53251","43389","19517"
"13","","延週間就業時間【万時間】","0","","総数","00","","総数","000","","全産業","00000","","全国","2014000000","","2014年","","240858","220225","16553","46703","60743","54009","42216","20632"
"13","","延週間就業時間【万時間】","0","","総数","00","","総数","000","","全産業","00000","","全国","2015000000","","2015年","","241272","219289","16588","45666","60021","55386","41628","21983"
"13","","延週間就業時間【万時間】","0","","総数","00","","総数","000","","全産業","00000","","全国","2016000000","","2016年","","242029","219174","17244","45254","58473","56995","41207","22854"
"13","","延週間就業時間【万時間】","0","","総数","00","","総数","000","","全産業","00000","","全国","2017000000","","2017年","","246257","222165","17142","45220","58373","59349","42081","24093"
"13","","延週間就業時間【万時間】","0","","総数","00","","総数","000","","全産業","00000","","全国","2018000000","","2018年","","245641","220718","17695","44190","56385","60328","42120","24923"
"13","","延週間就業時間【万時間】","0","","総数","00","","総数","000","","全産業","00000","","全国","2019000000","","2019年","","245468","219996","17853","43461","54536","61633","42514","25471"
"13","","延週間就業時間【万時間】","0","","総数","00","","総数","000","","全産業","00000","","全国","2020000000","","2020年","","233599","208916","16496","41134","50440","59621","41224","24683"
"13","","延週間就業時間【万時間】","0","","総数","00","","総数","000","","全産業","00000","","全国","2021000000","","2021年","","235100","210201","16570","41558","49633","60944","41497","24899"
"13","","延週間就業時間【万時間】","0","","総数","00","","総数","000","","全産業","00000","","全国","2022000000","","2022年","","237654","212512","16069","42012","49117","62118","43195","25142"
"13","","延週間就業時間【万時間】","0","","総数","00","","総数","000","","全産業","00000","","全国","2023000000","","2023年","","239999","214808","16554","42333","48617","62540","44764","25191"
"13","","延週間就業時間【万時間】","0","","総数","00","","総数","000","","全産業","00000","","全国","2024000000","","2024年","","237249","212180","16281","42232","47145","61218","45303","25070"
"13","","延週間就業時間【万時間】","0","","総数","00","","総数","000","","全産業","00000","","全国","2025000000","","2025年","","236287","211035","16338","42430","46026","60055","46186","25252"
